Time(ms),Finger,Phase,MotorID,SensorRaw,L_meas_cm,Theta_meas_deg,Theta_target_deg,L_target_cm,GoalTick,PresentTick,Err_theta_deg
147513,Thumb,Flex,1,300,2.6089893857451334,21.74157821454278,19.7,2.364,100077,100075,-2.041578214542781
147513,Index,Flex,2,308,2.206225196380129,18.38520996983441,18.049999999999997,2.1659999999999995,100081,100074,-0.33520996983441265
147513,Middle,Flex,3,304,2.4029969314132824,20.024974428444022,18.0,2.16,100098,100075,-2.024974428444022
147579,Thumb,Flex,1,294,2.5522427797148475,21.26868983095706,20.066666666666663,2.4079999999999995,100102,100064,-1.2020231642903987
147579,Index,Flex,2,305,2.6702358404085564,22.25196533673797,18.433333333333334,2.2119999999999997,100066,100050,-3.8186320034046375
147579,Middle,Flex,3,312,2.306185020446423,19.21820850372019,18.333333333333332,2.1999999999999997,100060,100026,-0.8848751703868594
147645,Thumb,Flex,1,299,2.6475783122294256,22.06315260191188,20.433333333333337,2.4520000000000004,100061,100083,-1.6298192685785438
147645,Index,Flex,2,298,2.6866955353471447,22.389129461226208,18.816666666666666,2.258,100061,100062,-3.5724627945595415
147645,Middle,Flex,3,287,2.3110707379102218,19.258922815918517,18.666666666666668,2.24,100055,100079,-0.592256149251849
147711,Thumb,Flex,1,308,3.0842204883047435,25.70183740253953,20.8,2.496,100072,100040,-4.901837402539531
147711,Index,Flex,2,299,2.737731477529306,22.814428979410884,19.200000000000003,2.3040000000000003,100072,100048,-3.6144289794108815
147711,Middle,Flex,3,301,2.265578192552724,18.8798182712727,19.0,2.28,100074,100078,0.12018172872729949
147777,Thumb,Flex,1,304,2.3494108380618104,19.578423650515088,21.166666666666668,2.54,100106,100083,1.58824301615158
147777,Index,Flex,2,307,2.402374382515249,20.01978652096041,19.583333333333332,2.3499999999999996,100092,100129,-0.43645318762707674
147777,Middle,Flex,3,297,2.5379808544123605,21.14984045343634,19.333333333333336,2.3200000000000003,100070,100036,-1.8165071201030045
147843,Thumb,Flex,1,301,2.5639980732371845,21.366650610309872,21.533333333333335,2.584,100094,100061,0.1666827230234631
147843,Index,Flex,2,307,2.9455542173266847,24.54628514438904,19.96666666666667,2.3960000000000004,100066,100089,-4.57961847772237
147843,Middle,Flex,3,306,2.536154698184791,21.134622484873262,19.666666666666668,2.36,100067,100058,-1.467955818206594
147909,Thumb,Flex,1,313,2.764068254357426,23.03390211964522,21.900000000000002,2.628,100080,100083,-1.1339021196452173
147909,Index,Flex,2,311,2.553623074195154,21.280192284959618,20.35,2.442,100081,100057,-0.9301922849596167
147909,Middle,Flex,3,306,2.5543912101935593,21.28659341827966,20.0,2.4,100092,100132,-1.2865934182796614
147975,Thumb,Flex,1,306,2.7897507866124243,23.247923221770204,22.266666666666666,2.6719999999999997,100104,100112,-0.9812565551035384
147975,Index,Flex,2,288,2.6588158807026527,22.15679900585544,20.733333333333334,2.488,100098,100062,-1.4234656725221058
147975,Middle,Flex,3,302,2.5240149125295654,21.033457604413048,20.333333333333332,2.44,100092,100111,-0.7001242710797158
148041,Thumb,Flex,1,311,2.993569901355383,24.946415844628195,22.633333333333333,2.7159999999999997,100099,100137,-2.313082511294862
148041,Index,Flex,2,315,2.6102343381813564,21.75195281817797,21.116666666666667,2.534,100087,100116,-0.635286151511302
148041,Middle,Flex,3,295,2.5638555374101113,21.365462811750927,20.666666666666668,2.48,100099,100080,-0.698796145084259
148107,Thumb,Flex,1,295,2.8507847095181664,23.756539245984722,23.0,2.76,100103,100073,-0.7565392459847224
148107,Index,Flex,2,301,3.1157351315094277,25.96445942924523,21.5,2.58,100084,100097,-4.464459429245231
148107,Middle,Flex,3,305,2.752504677497494,22.937538979145785,21.0,2.52,100097,100083,-1.9375389791457849
148173,Thumb,Flex,1,305,2.915982818668528,24.299856822237736,23.366666666666667,2.804,100092,100066,-0.9331901555710687
148173,Index,Flex,2,297,2.5769557641721037,21.474631368100866,21.883333333333333,2.626,100078,100049,0.40870196523246705
148173,Middle,Flex,3,318,3.099286056331849,25.82738380276541,21.333333333333336,2.56,100113,100120,-4.494050469432075
148239,Thumb,Flex,1,295,2.96372832002696,24.69773600022467,23.733333333333334,2.848,100100,100084,-0.9644026668913348
148239,Index,Flex,2,305,2.988788103637873,24.90656753031561,22.26666666666667,2.672,100094,100084,-2.63990086364894
148239,Middle,Flex,3,316,2.568165027772449,21.401375231437076,21.666666666666664,2.5999999999999996,100071,100099,0.26529143522958876
148305,Thumb,Flex,1,302,2.9230565708815233,24.35880475734603,24.1,2.892,100109,100080,-0.25880475734602726
148305,Index,Flex,2,312,2.883150989348257,24.02625824456881,22.650000000000002,2.718,100075,100112,-1.3762582445688096
148305,Middle,Flex,3,308,2.8294060284477114,23.578383570397595,22.0,2.6399999999999997,100090,100056,-1.5783835703975946
148371,Thumb,Flex,1,301,2.972708032360841,24.772566936340343,24.466666666666665,2.9359999999999995,100078,100108,-0.30590026967367834
148371,Index,Flex,2,307,3.0659734402901377,25.549778669084482,23.03333333333333,2.764,100081,100045,-2.5164453357511505
148371,Middle,Flex,3,303,2.62507348234088,21.87561235284067,22.333333333333332,2.6799999999999997,100111,100151,0.4577209804926632
148437,Thumb,Flex,1,308,3.0721661650334875,25.601384708612397,24.833333333333336,2.98,100089,100116,-0.768051375279061
148437,Index,Flex,2,301,2.954345681706567,24.61954734755473,23.416666666666664,2.8099999999999996,100102,100077,-1.2028806808880645
148437,Middle,Flex,3,296,3.212176185402906,26.76813487835755,22.666666666666668,2.72,100108,100112,-4.101468211690882
148503,Thumb,Flex,1,311,3.1018210959755628,25.848509133129692,25.2,3.024,100083,100092,-0.6485091331296928
148503,Index,Flex,2,312,3.0705344058462307,25.587786715385256,23.8,2.856,100120,100128,-1.7877867153852556
148503,Middle,Flex,3,312,3.248825290648017,27.073544088733474,23.0,2.76,100092,100063,-4.073544088733474
148569,Thumb,Flex,1,307,3.1880814118504714,26.56734509875393,25.56666666666667,3.0680000000000005,100131,100164,-1.000678432087259
148569,Index,Flex,2,304,3.13551733320466,26.129311110038834,24.183333333333334,2.902,100088,100049,-1.9459777767055009
148569,Middle,Flex,3,308,2.632730225819951,21.939418548499592,23.333333333333336,2.8000000000000003,100110,100129,1.3939147848337434
148635,Thumb,Flex,1,305,3.2878823800977477,27.3990198341479,25.93333333333333,3.1119999999999997,100099,100075,-1.46568650081457
148635,Index,Flex,2,303,3.0083975723199363,25.069979769332804,24.566666666666666,2.948,100114,100148,-0.5033131026661373
148635,Middle,Flex,3,318,3.1914031189835788,26.595025991529823,23.666666666666664,2.8399999999999994,100103,100135,-2.928359324863159
148701,Thumb,Flex,1,305,3.1803981706910105,26.503318089091756,26.3,3.156,100114,100076,-0.20331808909175564
148701,Index,Flex,2,297,3.0888219451393795,25.740182876161498,24.95,2.9939999999999998,100108,100131,-0.7901828761614986
148701,Middle,Flex,3,302,3.3727749636289235,28.10645803024103,24.0,2.88,100092,100094,-4.106458030241029
148767,Thumb,Flex,1,312,3.6126550233315484,30.105458527762906,26.666666666666664,3.1999999999999997,100137,100105,-3.4387918610962416
148767,Index,Flex,2,298,3.168028971680644,26.400241430672036,25.333333333333336,3.04,100099,100136,-1.0669080973387004
148767,Middle,Flex,3,298,2.8970646409062275,24.14220534088523,24.333333333333332,2.92,100108,100132,0.1911279924481022
148833,Thumb,Flex,1,295,3.4726322819657014,28.93860234971418,27.033333333333335,3.244,100123,100121,-1.9052690163808457
148833,Index,Flex,2,310,2.810046460230439,23.417053835253657,25.71666666666667,3.0860000000000003,100108,100072,2.299612831413011
148833,Middle,Flex,3,312,2.7220368494350122,22.683640411958436,24.666666666666668,2.96,100096,100058,1.983026254708232
148899,Thumb,Flex,1,329,3.4100607115206505,28.417172596005422,27.4,3.288,100099,100088,-1.0171725960054232
148899,Index,Flex,2,299,2.9589123626440115,24.65760302203343,26.099999999999998,3.1319999999999997,100089,100073,1.4423969779665669
148899,Middle,Flex,3,306,2.913101187966367,24.27584323305306,25.0,3.0,100112,100076,0.7241567669469404
148965,Thumb,Flex,1,308,3.2303007456243598,26.919172880203,27.766666666666666,3.332,100117,100099,0.8474937864636658
148965,Index,Flex,2,296,3.3316483421239065,27.76373618436589,26.48333333333333,3.1779999999999995,100094,100065,-1.2804028510325587
148965,Middle,Flex,3,289,3.217337768360521,26.81114806967101,25.333333333333336,3.04,100112,100111,-1.477814736337674
149031,Thumb,Flex,1,309,3.3863336812494085,28.21944734374507,28.13333333333333,3.3759999999999994,100109,100144,-0.08611401041174105
149031,Index,Flex,2,320,3.7230743852465076,31.025619877054233,26.866666666666667,3.2239999999999998,100113,100110,-4.1589532103875655
149031,Middle,Flex,3,307,3.168173769096745,26.401448075806208,25.666666666666664,3.0799999999999996,100093,100055,-0.7347814091395435
149097,Thumb,Flex,1,305,3.0705907690589584,25.588256408824655,28.5,3.42,100108,100119,2.9117435911753446
149097,Index,Flex,2,315,3.505982023080863,29.216516859007193,27.25,3.27,100131,100140,-1.9665168590071929
149097,Middle,Flex,3,318,3.577263331399151,29.810527761659593,26.0,3.12,100128,100157,-3.8105277616595927
149163,Thumb,Flex,1,300,3.5172949866965046,29.310791555804208,28.86666666666667,3.4640000000000004,100109,100070,-0.44412488913753734
149163,Index,Flex,2,310,3.053359366593757,25.44466138828131,27.633333333333333,3.316,100100,100124,2.188671945052022
149163,Middle,Flex,3,305,3.3826954908650486,28.18912909054207,26.333333333333336,3.16,100117,100141,-1.8557957572087354
149229,Thumb,Flex,1,290,3.5310413406656704,29.425344505547255,29.233333333333334,3.508,100100,100140,-0.1920111722139204
149229,Index,Flex,2,313,3.431654398741064,28.59711998950887,28.01666666666667,3.362,100110,100094,-0.5804533228421995
149229,Middle,Flex,3,320,3.2997000754968937,27.49750062914078,26.666666666666664,3.1999999999999997,100089,100058,-0.8308339624741166
149295,Thumb,Flex,1,307,3.8564042134913987,32.13670177909499,29.6,3.552,100102,100062,-2.53670177909499
149295,Index,Flex,2,310,3.8817212842359847,32.34767736863321,28.400000000000002,3.408,100126,100163,-3.9476773686332045
149295,Middle,Flex,3,296,3.2399678428896856,26.999732024080714,27.0,3.2399999999999998,100107,100119,0.0002679759192858455
149361,Thumb,Flex,1,302,3.882210937617648,32.351757813480404,29.966666666666665,3.5959999999999996,100118,100117,-2.385091146813739
149361,Index,Flex,2,294,3.9050453792006703,32.54204482667225,28.78333333333333,3.4539999999999997,100115,100091,-3.7587114933389216
149361,Middle,Flex,3,299,3.5517278446448177,29.597732038706816,27.333333333333332,3.28,100118,100092,-2.264398705373484
149427,Thumb,Flex,1,313,3.472203945757893,28.935032881315774,30.333333333333336,3.64,100136,100171,1.398300452017562
149427,Index,Flex,2,300,3.6114921940050935,30.09576828337578,29.166666666666668,3.5,100100,100075,-0.9291016167091115
149427,Middle,Flex,3,311,3.54961277155025,29.58010642958542,27.666666666666668,3.32,100113,100151,-1.9134397629187525
149493,Thumb,Flex,1,300,3.880141308542129,32.33451090451774,30.7,3.6839999999999997,100139,100146,-1.634510904517743
149493,Index,Flex,2,305,3.4838058160375676,29.031715133646397,29.55,3.546,100111,100073,0.5182848663536035
149493,Middle,Flex,3,309,3.7419481737649245,31.18290144804104,28.0,3.36,100121,100087,-3.18290144804104
149559,Thumb,Flex,1,304,4.114535236420316,34.28779363683597,31.06666666666667,3.728,100155,100195,-3.2211269701693013
149559,Index,Flex,2,305,3.606812507883156,30.0567708990263,29.933333333333334,3.592,100128,100138,-0.12343756569296715
149559,Middle,Flex,3,318,3.4097677196532086,28.414730997110073,28.333333333333332,3.4,100136,100155,-0.08139766377674107
149625,Thumb,Flex,1,306,3.858222972669441,32.151858105578675,31.43333333333333,3.7719999999999994,100126,100128,-0.7185247722453454
149625,Index,Flex,2,312,3.834928342804953,31.957736190041278,30.316666666666666,3.638,100110,100140,-1.641069523374611
149625,Middle,Flex,3,311,3.3756309814781402,28.1302581789845,28.666666666666668,3.44,100127,100132,0.5364084876821664
149691,Thumb,Flex,1,307,4.010924127909366,33.42436773257805,31.8,3.816,100121,100130,-1.6243677325780475
149691,Index,Flex,2,304,3.8261889532437254,31.884907943697712,30.7,3.6839999999999997,100120,100104,-1.1849079436977128
149691,Middle,Flex,3,314,3.7151504583402404,30.959587152835336,29.0,3.48,100110,100148,-1.9595871528353364
149757,Thumb,Flex,1,306,4.304022186286656,35.8668515523888,32.166666666666664,3.8599999999999994,100129,100119,-3.7001848857221376
149757,Index,Flex,2,297,4.083538856970444,34.0294904747537,31.083333333333332,3.7299999999999995,100153,100116,-2.946157141420368
149757,Middle,Flex,3,312,3.8052876343778106,31.710730286481756,29.333333333333332,3.5199999999999996,100116,100109,-2.3773969531484234
149823,Thumb,Flex,1,307,4.312861728755861,35.94051440629884,32.53333333333333,3.9039999999999995,100119,100112,-3.407181072965507
149823,Index,Flex,2,308,3.87008724527041,32.25072704392009,31.46666666666667,3.7760000000000002,100133,100161,-0.784060377253418
149823,Middle,Flex,3,299,3.6180643618704145,30.15053634892012,29.666666666666668,3.56,100113,100076,-0.4838696822534523
149889,Thumb,Flex,1,315,4.357474525456957,36.31228771214131,32.9,3.9479999999999995,100115,100145,-3.412287712141314
149889,Index,Flex,2,310,3.750009016183224,31.2500751348602,31.849999999999998,3.8219999999999996,100118,100129,0.5999248651397977
149889,Middle,Flex,3,305,3.4312920693289,28.594100577740836,30.0,3.5999999999999996,100106,100103,1.4058994222591643
149955,Thumb,Flex,1,309,4.071368329432483,33.92806941193736,33.266666666666666,3.9919999999999995,100125,100125,-0.6614027452706921
149955,Index,Flex,2,315,4.362580203547971,36.35483502956642,32.233333333333334,3.868,100158,100195,-4.121501696233089
149955,Middle,Flex,3,312,3.604787934826137,30.039899456884477,30.333333333333336,3.64,100116,100142,0.29343387644885865
150021,Thumb,Flex,1,313,4.28819639558452,35.734969963204335,33.63333333333333,4.036,100164,100133,-2.1016366298710025
150021,Index,Flex,2,314,4.143929902417757,34.53274918681465,32.61666666666666,3.9139999999999993,100134,100152,-1.916082520147988
150021,Middle,Flex,3,301,3.856400214574704,32.1366684547892,30.666666666666664,3.6799999999999997,100114,100126,-1.4700017881225378
150087,Thumb,Flex,1,314,3.5472067875405155,29.56005656283763,34.0,4.08,100119,100140,4.43994343716237
150087,Index,Flex,2,310,3.93235823557405,32.769651963117084,33.0,3.96,100124,100107,0.2303480368829156
150087,Middle,Flex,3,309,3.735403409440679,31.128361745338992,31.0,3.7199999999999998,100134,100129,-0.12836174533899225
150153,Thumb,Flex,1,317,4.176579632259597,34.804830268829974,34.0,4.08,100166,100185,-0.8048302688299742
150153,Index,Flex,2,318,4.20617001557978,35.051416796498174,33.0,3.96,100158,100163,-2.0514167964981738
150153,Middle,Flex,3,306,4.155988512914355,34.63323760761963,31.0,3.7199999999999998,100110,100108,-3.633237607619627
150219,Thumb,Flex,1,301,3.906740696532216,32.5561724711018,33.63333333333333,4.036,100154,100143,1.0771608622315298
150219,Index,Flex,2,313,3.695449534627004,30.79541278855837,32.61666666666666,3.9139999999999993,100116,100153,1.8212538781082905
150219,Middle,Flex,3,318,3.83751353372264,31.979279447688665,30.666666666666664,3.6799999999999997,100111,100112,-1.3126127810220005
150285,Thumb,Flex,1,305,4.164865060643894,34.70720883869912,33.266666666666666,3.9919999999999995,100147,100166,-1.4405421720324512
150285,Index,Flex,2,301,4.043215086103683,33.69345905086403,32.233333333333334,3.868,100111,100142,-1.460125717530694
150285,Middle,Flex,3,304,3.8287798004846643,31.906498337372202,30.333333333333336,3.64,100120,100145,-1.5731650040388665
150351,Thumb,Flex,1,314,4.117706883817963,34.31422403181636,32.9,3.9479999999999995,100158,100180,-1.4142240318163601
150351,Index,Flex,2,303,3.8618674956527426,32.182229130439524,31.849999999999998,3.8219999999999996,100116,100119,-0.33222913043952573
150351,Middle,Flex,3,305,3.547978221055649,29.566485175463743,30.0,3.5999999999999996,100122,100155,0.4335148245362568
150417,Thumb,Flex,1,306,3.936608087340213,32.805067394501776,32.53333333333333,3.9039999999999995,100129,100156,-0.2717340611684449
150417,Index,Flex,2,294,3.9156117327775113,32.63009777314593,31.46666666666667,3.7760000000000002,100109,100132,-1.1634311064792584
150417,Middle,Flex,3,313,3.5974600517892643,29.978833764910537,29.666666666666668,3.56,100123,100123,-0.3121670982438687
150483,Thumb,Flex,1,320,4.249623925755577,35.41353271462981,32.166666666666664,3.8599999999999994,100119,100155,-3.2468660479631453
150483,Index,Flex,2,307,4.151161185042052,34.59300987535043,31.083333333333332,3.7299999999999995,100128,100134,-3.5096765420171003
150483,Middle,Flex,3,302,4.105345584728349,34.21121320606958,29.333333333333332,3.5199999999999996,100104,100128,-4.877879872736248
150549,Thumb,Flex,1,305,4.180160226472048,34.83466855393374,31.8,3.816,100143,100179,-3.034668553933738
150549,Index,Flex,2,301,3.572590488658845,29.771587405490376,30.7,3.6839999999999997,100147,100138,0.9284125945096235
150549,Middle,Flex,3,306,3.1846767451355396,26.5389728761295,29.000000000000004,3.4800000000000004,100101,100085,2.4610271238705046
150615,Thumb,Flex,1,299,4.1053388123658525,34.21115676971544,31.43333333333333,3.7719999999999994,100155,100180,-2.777823436382107
150615,Index,Flex,2,320,3.4329830815235325,28.608192346029437,30.316666666666666,3.638,100130,100153,1.7084743206372295
150615,Middle,Flex,3,318,3.678864494213403,30.657204118445026,28.666666666666668,3.44,100095,100096,-1.9905374517783585
150681,Thumb,Flex,1,317,3.3493194103159873,27.91099508596656,31.06666666666667,3.728,100131,100099,3.1556715807001083
150681,Index,Flex,2,311,3.7312015072416305,31.093345893680254,29.933333333333334,3.592,100124,100112,-1.160012560346921
150681,Middle,Flex,3,303,3.6007301761095354,30.006084800912795,28.333333333333332,3.4,100107,100141,-1.672751467579463
150747,Thumb,Flex,1,305,3.6467008213393406,30.38917351116117,30.7,3.6839999999999997,100142,100116,0.3108264888388277
150747,Index,Flex,2,308,4.058152975502839,33.81794146252366,29.55,3.546,100110,100147,-4.2679414625236625
150747,Middle,Flex,3,309,3.341842190007454,27.848684916728786,27.999999999999996,3.3599999999999994,100123,100113,0.15131508327121068
150813,Thumb,Flex,1,314,3.751393469707462,31.261612247562184,30.333333333333336,3.64,100145,100177,-0.9282789142288479
150813,Index,Flex,2,310,4.13521844501895,34.46015370849125,29.166666666666668,3.5,100136,100116,-5.29348704182458
150813,Middle,Flex,3,320,3.2990101022916543,27.491750852430453,27.666666666666668,3.32,100134,100101,0.17491581423621483
150879,Thumb,Flex,1,298,3.838637406887607,31.988645057396727,29.966666666666665,3.5959999999999996,100134,100165,-2.0219783907300624
150879,Index,Flex,2,307,3.9868812576899217,33.22401048074935,28.78333333333333,3.4539999999999997,100143,100182,-4.440677147416018
150879,Middle,Flex,3,299,3.8465413657514,32.05451138126167,27.333333333333332,3.28,100097,100095,-4.721178047928337
150945,Thumb,Flex,1,306,3.4696226683315725,28.913522236096437,29.6,3.552,100109,100144,0.6864777639035644
150945,Index,Flex,2,308,3.6683495707143874,30.569579755953228,28.400000000000002,3.408,100112,100141,-2.169579755953226
150945,Middle,Flex,3,305,3.853420396128589,32.11183663440491,27.0,3.2399999999999998,100097,100100,-5.111836634404909
151011,Thumb,Flex,1,319,3.399670084640844,28.330584038673702,29.233333333333334,3.508,100112,100098,0.9027492946596318
151011,Index,Flex,2,307,3.4050720274420514,28.375600228683762,28.01666666666667,3.362,100136,100108,-0.3589335620170928
151011,Middle,Flex,3,308,3.2759331619447978,27.29944301620665,26.666666666666664,3.1999999999999997,100115,100098,-0.6327763495399843
151077,Thumb,Flex,1,306,3.5365415400129088,29.471179500107574,28.866666666666664,3.4639999999999995,100126,100151,-0.6045128334409107
151077,Index,Flex,2,299,3.3942687201974504,28.28557266831209,27.63333333333333,3.3159999999999994,100112,100145,-0.6522393349787592
151077,Middle,Flex,3,302,3.2770583753697236,27.3088197947477,26.333333333333332,3.1599999999999997,100111,100114,-0.9754864614143663
151143,Thumb,Flex,1,306,3.9551916447913245,32.95993037326104,28.5,3.42,100142,100104,-4.459930373261038
151143,Index,Flex,2,293,3.0815510129308072,25.679591774423393,27.25,3.27,100121,100106,1.5704082255766068
151143,Middle,Flex,3,314,3.423553727323761,28.529614394364675,26.0,3.12,100116,100092,-2.5296143943646747
151209,Thumb,Flex,1,310,3.3638941901752633,28.03245158479386,28.133333333333336,3.3760000000000003,100116,100103,0.10088174853947507
151209,Index,Flex,2,321,3.1717233304865755,26.431027754054796,26.86666666666667,3.224,100099,100126,0.43563891261187493
151209,Middle,Flex,3,303,3.4618845725725342,28.849038104771118,25.666666666666668,3.08,100097,100063,-3.1823714381044503
151275,Thumb,Flex,1,305,3.4885540074264534,29.071283395220448,27.766666666666666,3.332,100108,100092,-1.304616728553782
151275,Index,Flex,2,300,2.955427789588323,24.628564913236026,26.48333333333333,3.1779999999999995,100117,100125,1.8547684200973045
151275,Middle,Flex,3,306,3.3681270983762923,28.067725819802437,25.333333333333336,3.04,100087,100075,-2.734392486469101
151341,Thumb,Flex,1,306,3.3006718837320355,27.505599031100296,27.4,3.288,100126,100138,-0.10559903110029722
151341,Index,Flex,2,310,2.7243142691132074,22.70261890927673,26.099999999999998,3.1319999999999997,100109,100119,3.397381090723268
151341,Middle,Flex,3,291,3.008869923596324,25.073916029969368,25.0,3.0,100089,100082,-0.07391602996936797
151407,Thumb,Flex,1,305,3.302740343043723,27.52283619203103,27.033333333333335,3.244,100115,100094,-0.48950285869769417
151407,Index,Flex,2,312,3.7287265357202317,31.07272113100193,25.71666666666667,3.0860000000000003,100118,100112,-5.356054464335262
151407,Middle,Flex,3,315,3.2175700051300407,26.81308337608367,24.666666666666668,2.96,100111,100104,-2.1464167094170037
151473,Thumb,Flex,1,307,3.3907503414449023,28.25625284537419,26.666666666666668,3.2,100128,100136,-1.5895861787075205
151473,Index,Flex,2,322,3.3496688184529813,27.91390682044151,25.333333333333336,3.04,100131,100151,-2.5805734871081754
151473,Middle,Flex,3,303,3.3916324127626343,28.26360343968862,24.333333333333336,2.9200000000000004,100077,100056,-3.930270106355284
151539,Thumb,Flex,1,294,3.276486287697007,27.304052397475058,26.3,3.156,100131,100152,-1.004052397475057
151539,Index,Flex,2,301,3.586922407519295,29.891020062660793,24.95,2.9939999999999998,100128,100119,-4.941020062660794
151539,Middle,Flex,3,317,3.608724559369469,30.072704661412242,24.0,2.88,100123,100099,-6.072704661412242
151605,Thumb,Flex,1,311,3.513587643207287,29.27989702672739,25.93333333333333,3.1119999999999997,100127,100100,-3.34656369339406
151605,Index,Flex,2,301,2.848178648236007,23.73482206863339,24.566666666666666,2.948,100109,100073,0.8318445980332747
151605,Middle,Flex,3,299,3.136562265005083,26.13801887504236,23.666666666666664,2.8399999999999994,100084,100115,-2.471352208375695
151671,Thumb,Flex,1,313,3.038877960901608,25.3239830075134,25.56666666666667,3.0680000000000005,100082,100052,0.2426836591532684
151671,Index,Flex,2,313,3.2711385615478483,27.259488012898736,24.183333333333334,2.902,100101,100079,-3.076154679565402
151671,Middle,Flex,3,310,3.002797930682301,25.02331608901918,23.333333333333336,2.8000000000000003,100092,100102,-1.6899827556858433
151737,Thumb,Flex,1,313,2.808062843552519,23.400523696270994,25.2,3.024,100084,100095,1.799476303729005
151737,Index,Flex,2,306,2.6985267839404896,22.48772319950408,23.8,2.856,100109,100109,1.312276800495919
151737,Middle,Flex,3,307,2.9544390480957343,24.620325400797785,23.0,2.76,100091,100097,-1.6203254007977854
151803,Thumb,Flex,1,308,2.706843343050506,22.557027858754218,24.833333333333332,2.9799999999999995,100079,100079,2.2763054745791145
151803,Index,Flex,2,302,2.8384410345954945,23.653675288295787,23.416666666666664,2.8099999999999996,100118,100116,-0.23700862162912273
151803,Middle,Flex,3,301,2.900895018442281,24.174125153685676,22.666666666666664,2.7199999999999998,100094,100065,-1.5074584870190115
151869,Thumb,Flex,1,307,3.062387504690373,25.519895872419774,24.466666666666665,2.9359999999999995,100099,100085,-1.0532292057531087
151869,Index,Flex,2,307,2.6531240639194453,22.109367199328712,23.03333333333333,2.764,100100,100134,0.923966134004619
151869,Middle,Flex,3,304,3.2098657610063137,26.748881341719283,22.333333333333332,2.6799999999999997,100109,100112,-4.415548008385951
151935,Thumb,Flex,1,306,3.0090042034522417,25.07503502876868,24.1,2.892,100083,100063,-0.97503502876868
151935,Index,Flex,2,299,3.221601462547138,26.846678854559485,22.650000000000002,2.718,100102,100097,-4.196678854559483
151935,Middle,Flex,3,300,2.692332843379315,22.43610702816096,22.0,2.6399999999999997,100091,100103,-0.43610702816096136
152001,Thumb,Flex,1,308,3.067553314559698,25.562944287997485,23.733333333333334,2.848,100084,100108,-1.829610954664151
152001,Index,Flex,2,304,3.161690597339953,26.34742164449961,22.26666666666667,2.672,100087,100081,-4.080754977832942
152001,Middle,Flex,3,307,2.550368763306889,21.25307302755741,21.666666666666664,2.5999999999999996,100086,100075,0.41359363910925495
152067,Thumb,Flex,1,321,2.8751873635224294,23.959894696020246,23.366666666666664,2.8039999999999994,100073,100102,-0.5932280293535825
152067,Index,Flex,2,310,2.9222411864914206,24.352009887428505,21.88333333333333,2.6259999999999994,100100,100129,-2.4686765540951754
152067,Middle,Flex,3,304,3.0168458137257597,25.140381781048,21.333333333333332,2.5599999999999996,100072,100088,-3.807048447714667
152133,Thumb,Flex,1,303,2.783496976174392,23.1958081347866,23.0,2.76,100101,100108,-0.1958081347865992
152133,Index,Flex,2,311,3.0588091281314096,25.49007606776175,21.5,2.58,100110,100073,-3.9900760677617484
152133,Middle,Flex,3,308,2.374140856402567,19.784507136688056,21.0,2.52,100076,100044,1.215492863311944
152199,Thumb,Flex,1,294,2.423714913104842,20.197624275873682,22.633333333333333,2.7159999999999997,100118,100141,2.4357090574596505
152199,Index,Flex,2,299,2.8022289854338,23.351908211948334,21.116666666666664,2.5339999999999994,100079,100098,-2.2352415452816707
152199,Middle,Flex,3,293,2.63547039090121,21.96225325751008,20.666666666666664,2.4799999999999995,100104,100143,-1.295586590843417
152265,Thumb,Flex,1,300,2.7515594015319866,22.929661679433224,22.266666666666666,2.6719999999999997,100080,100101,-0.662995012766558
152265,Index,Flex,2,303,2.8640348317719058,23.866956931432547,20.733333333333334,2.488,100101,100105,-3.133623598099213
152265,Middle,Flex,3,301,2.3494618274993755,19.578848562494798,20.333333333333332,2.44,100074,100107,0.754484770838534
152331,Thumb,Flex,1,305,2.6293377176867785,21.91114764738982,21.9,2.6279999999999997,100108,100093,-0.011147647389822879
152331,Index,Flex,2,293,2.7101660883772873,22.58471740314406,20.349999999999998,2.4419999999999997,100101,100078,-2.2347174031440638
152331,Middle,Flex,3,312,2.7010579258408405,22.508816048673673,20.0,2.4,100098,100074,-2.5088160486736726
152397,Thumb,Flex,1,304,2.661562659122425,22.17968882602021,21.533333333333335,2.584,100092,100103,-0.646355492686876
152397,Index,Flex,2,311,2.681078064128,22.342317201066667,19.96666666666667,2.3960000000000004,100067,100093,-2.3756505343999983
152397,Middle,Flex,3,303,2.526772985378894,21.056441544824114,19.666666666666668,2.36,100104,100121,-1.3897748781574464
152463,Thumb,Flex,1,300,2.721113463609725,22.675945530081044,21.166666666666664,2.5399999999999996,100093,100129,-1.5092788634143801
152463,Index,Flex,2,288,2.4200117388903175,20.166764490752648,19.583333333333332,2.3499999999999996,100074,100077,-0.5834311574193158
152463,Middle,Flex,3,295,2.3560029117145076,19.633357597620897,19.333333333333332,2.32,100061,100093,-0.3000242642875648
152529,Thumb,Flex,1,308,2.717125155011638,22.642709625096984,20.8,2.496,100064,100096,-1.8427096250969832
152529,Index,Flex,2,308,2.7982719234861073,23.31893269571756,19.200000000000003,2.3040000000000003,100066,100043,-4.118932695717557
152529,Middle,Flex,3,310,2.4931863603460327,20.776553002883606,19.0,2.28,100102,100085,-1.776553002883606
